,Cluster ID,index,latitude,longitude,units
2504,2504,5008,37.8038406372,-122.41456604,4.0
2302,2302,3681,37.803854,-122.270219,43.0
754,754,2646,37.8039360046,-122.293388367,119.0
2591,2591,5112,37.80418396,-122.412101746,2.0
880,880,2797,37.8043292463,-122.280480713,61.0
2151,2151,2969,37.8043922782,-122.28607513,231.0
1470,1470,4335,37.80452808,-122.2867082,231.0
1914,1914,1964,37.8046112061,-122.264076233,43.0
406,406,6462,37.804635,-122.291881,168.0
1077,1077,3092,37.8050079346,-122.266769409,101.0
1961,1961,2021,37.8050117493,-122.438949585,43.0
770,770,2664,37.8051948547,-122.266609192,73.0
2416,2416,4375,37.80524682,-122.294302,8.0
0,0,6,37.8053016663,-122.292373657,34.0
568,568,3407,37.8053741455,-122.414474487,138.0
325,325,5399,37.80544,-122.280892,101.0
2589,2589,5108,37.805477,-122.412651,2.0
1061,1061,3070,37.80549936,-122.40755707,116.0
567,567,6470,37.805503,-122.414477,341.0
955,955,5682,37.805586,-122.413989,9.0
2172,2172,3052,37.8055953979,-122.293899536,43.0
1000,1000,2992,37.805599,-122.286911,25.0
2671,2671,5231,37.8056030273,-122.418235779,43.0
2201,2201,3201,37.8056182861,-122.41129303,43.0
2131,2131,2920,37.8056207299,-122.274355888,43.0
1553,1553,39,37.8057899475,-122.413970947,2.0
893,893,6203,37.80593,-122.274655,102.0
117,117,1102,37.8059439361,-122.274596617,43.0
991,991,4314,37.8060154,-122.2815916,54.0
2852,2852,6204,37.806133,-122.275749,73.0
920,920,2848,37.8061598539,-122.275716439,73.0
2601,2601,5122,37.8062782288,-122.412208557,9.0
94,94,956,37.8064651489,-122.271614075,50.0
1372,1372,3673,37.806768,-122.300762,32.0
1337,1337,4361,37.80677032,-122.2727203,75.0
2783,2783,5814,37.80682,-122.279737,117.0
2305,2305,3693,37.806911,-122.27537,26.0
919,919,2847,37.8069190979,-122.275024414,202.0
1,1,9,37.8070602417,-122.27935791,48.0
289,289,6319,37.807253,-122.2764,26.0
104,104,1005,37.8074455261,-122.276268005,43.0
626,626,6369,37.807611,-122.279666,117.0
109,109,1053,37.8076967597,-122.295271084,43.0
1675,1675,1049,37.8077021241,-122.30229713,43.0
617,617,3698,37.807804,-122.302505,22.0
1992,1992,2067,37.8079299927,-122.295463562,43.0
1428,1428,3593,37.8079475462,-122.29931049,154.0
1345,1345,3478,37.8080444336,-122.27406311,77.0
1052,1052,3059,37.8080508113,-122.293305025,31.0
411,411,4298,37.80807609,-122.2932845,19.0
100,100,988,37.8082084656,-122.27142334,43.0
1913,1913,1963,37.8082425892,-122.273539826,43.0
1980,1980,2053,37.8086738586,-122.302589417,43.0
295,295,2004,37.80884552,-122.286766052,43.0
1435,1435,3602,37.8088695556,-122.282435372,27.0
425,425,3874,37.808908,-122.280691,77.0
977,977,4363,37.80894089,-122.2910538,390.0
720,720,6146,37.808995,-122.269894,665.0
764,764,5746,37.809045,-122.280522,196.0
2152,2152,2971,37.8092873096,-122.284596562,12.0
1469,1469,5798,37.809703,-122.280307,77.0
1678,1678,1069,37.8097114563,-122.292961121,43.0
112,112,1070,37.809722,-122.273368,144.0
111,111,2817,37.8097229004,-122.273368835,144.0
1012,1012,4331,37.80980482,-122.2932822,66.0
915,915,2843,37.8104238957,-122.269720361,93.0
1327,1327,4348,37.8105403,-122.2706998,352.0
435,435,6424,37.810706,-122.298686,2.0
1574,1574,82,37.8109180927,-122.272611111,43.0
362,362,2166,37.81092453,-122.278755188,89.0
2826,2826,6044,37.81188,-122.272949,100.0
1100,1100,4310,37.81190238,-122.2828712,10.0
1328,1328,3449,37.813026,-122.26979,41.0
483,483,4288,37.81306955,-122.271185,42.0
495,495,3700,37.813283,-122.274343,43.0
103,103,1000,37.8133555502,-122.297987491,99.0
675,675,5882,37.813428,-122.298037,99.0
1329,1329,5401,37.813621,-122.269556,201.0
1194,1194,4347,37.81427609,-122.2579073,13.0
2212,2212,3238,37.8149112314,-122.304782867,92.0
2035,2035,2310,37.8150124848,-122.30586715,92.0
2033,2033,2307,37.8150493652,-122.305287793,26.0
380,380,4289,37.81525342,-122.2820889,151.0
2286,2286,3574,37.8154067993,-122.245010376,43.0
1177,1177,3273,37.8156852722,-122.262290955,200.0
118,118,1115,37.8159713745,-122.261421204,43.0
1203,1203,4344,37.81604816,-122.2619471,150.0
2763,2763,5704,37.816069,-122.262212,200.0
1160,1160,4256,37.81668459,-122.2595693,8.0
956,956,2886,37.8168907166,-122.266113281,20.0
388,388,4299,37.81702252,-122.2829491,38.0
630,630,4274,37.81708561,-122.2760834,1.0
2154,2154,2973,37.8179283142,-122.281356812,38.0
823,823,4021,37.81851492,-121.9946992,74.0
1230,1230,3311,37.8186931461,-122.275780141,60.0
953,953,5842,37.819015,-122.256547,31.0
1537,1537,3,37.8192138672,-122.256950378,43.0
285,285,3503,37.8194923401,-122.271728516,43.0
1210,1210,3299,37.820468,-122.273765,43.0
1225,1225,4255,37.82084269,-122.2706619,2.0
2276,2276,3504,37.8225708008,-122.252227783,43.0
1145,1145,6542,37.823001,-122.25631,250.0
428,428,4270,37.82322517,-122.2880337,2.0
26,26,2728,37.8237330168,-122.277649641,65.0
1920,1920,1970,37.8240729868,-122.272689566,43.0
419,419,6020,37.825357,-122.286727,2.0
1930,1930,1983,37.8257540613,-122.281683683,43.0
27,27,81,37.8259506226,-122.278678894,43.0
25,25,4244,37.82603943,-122.2783169,150.0
1211,1211,3452,37.8261566162,-122.266670227,43.0
1226,1226,5562,37.82674,-122.250417,42.0
976,976,2956,37.8272094727,-122.278030396,6.0
2886,2886,6456,37.827371,-122.280117,69.0
1573,1573,80,37.8274917603,-122.254463196,43.0
2245,2245,3361,37.8276405334,-122.261436462,43.0
788,788,5784,37.827723,-122.254214,77.0
831,831,2742,37.8297358006,-122.279321998,70.0
2380,2380,4055,37.82976792,-122.2793228,67.0
1032,1032,6055,37.830161,-122.284072,220.0
2321,2321,3762,37.830447,-122.282449,220.0
1414,1414,4368,37.83109665,-122.2754974,209.0
514,514,2328,37.8324165344,-122.252159119,12.0
1290,1290,4052,37.83376533,-122.2806709,50.0
654,654,6196,37.834739,-122.274748,2.0
2381,2381,4056,37.83497047,-122.2788971,20.0
1212,1212,3469,37.8357925415,-122.264846802,43.0
1336,1336,3461,37.8360859305,-122.292285785,284.0
1361,1361,4369,37.83855438,-122.2663651,227.0
1322,1322,3442,37.838909626,-122.262139767,201.0
1325,1325,5561,37.839456,-122.251866,39.0
116,116,1100,37.8394641727,-122.261943296,43.0
738,738,4290,37.84350582,-122.2803728,17.0
2270,2270,3470,37.843631655,-122.263921425,43.0
2274,2274,3479,37.8436431885,-122.289268494,43.0
1340,1340,4324,37.8438891,-122.2706667,88.0
2149,2149,2958,37.8450546265,-122.281219482,43.0
2379,2379,4054,37.84613916,-122.2887884,6.0
989,989,4340,37.8470549,-122.2845656,44.0
1350,1350,4323,37.84733387,-122.285055,55.0
1060,1060,5463,37.8479,-122.278034,40.0
304,304,5818,37.847996,-122.277241,14.0
80,80,849,37.8480298072,-122.277262732,4.0
28,28,84,37.8483467102,-122.278411865,43.0
949,949,6080,37.848675,-122.278017,16.0
2356,2356,3959,37.8489994,-122.269077,8.0
81,81,854,37.8494224548,-122.270698547,4.0
534,534,6454,37.849526,-122.271033,14.0
948,948,2877,37.8501889855,-122.271024585,19.0
2311,2311,3717,37.8513,-122.2723,14.0
1209,1209,3935,37.85262776,-122.28965,55.0
1627,1627,848,37.8528022766,-122.289527893,43.0
1396,1396,3551,37.8528556824,-122.293762207,17.0
85,85,880,37.8528665006,-122.279503047,43.0
1448,1448,3966,37.8528997,-122.2829529,6.0
1076,1076,3952,37.85535401,-122.2768375,35.0
1208,1208,3284,37.8557548523,-122.269332886,6.0
1440,1440,3653,37.856894,-122.268613,91.0
2098,2098,2716,37.8569641113,-122.268783569,91.0
1133,1133,5416,37.858299,-122.268721,57.0
1113,1113,3137,37.8591575623,-122.270744324,61.0
1184,1184,5461,37.859668,-122.289023,27.0
1282,1282,4953,37.86016661,-122.4890811,6.0
795,795,3931,37.86156605,-122.2808011,40.0
83,83,867,37.8617172241,-122.280502319,43.0
1176,1176,3947,37.86219184,-122.2809457,16.0
1213,1213,3954,37.86249822,-122.2470004,169.0
1921,1921,1971,37.8634681702,-122.295288086,43.0
2357,2357,3960,37.86351675,-122.2790314,6.0
1951,1951,2010,37.864276886,-122.277755737,43.0
2354,2354,3957,37.865193,-122.2966944,10.0
2355,2355,3958,37.86521193,-122.264934,7.0
490,490,5838,37.865363,-122.267526,26.0
79,79,840,37.8660354614,-122.295585632,43.0
943,943,3934,37.86611098,-122.2959642,47.0
2456,2456,4611,37.86649571,-122.2533609,15.0
1031,1031,3032,37.868396759,-122.285072327,150.0
1284,1284,3389,37.8686184436,-122.510901913,297.0
684,684,6200,37.86869,-122.266467,97.0
82,82,862,37.8687290847,-122.266451418,43.0
84,84,872,37.8687297553,-122.293551788,43.0
2884,2884,6452,37.868772,-122.293527,74.0
1056,1056,3950,37.86939326,-122.2825975,47.0
86,86,884,37.869659,-122.285194,1.0
936,936,6453,37.869874,-122.285666,35.0
2360,2360,3964,37.86992366,-122.285307,35.0
2353,2353,3956,37.86997689,-122.2950829,8.0
2872,2872,6381,37.870582,-122.281162,80.0
2359,2359,3963,37.87058457,-122.2915452,32.0
2090,2090,2659,37.8706153482,-122.281187475,80.0
2024,2024,2164,37.8706642985,-122.298296615,62.0
2361,2361,3965,37.87068845,-122.3034634,26.0
939,939,2867,37.87115179,-122.277009264,27.0
718,718,3105,37.8714743257,-122.299956903,62.0
717,717,6129,37.871711,-122.300078,62.0
338,338,2128,37.8720355779,-122.511660308,225.0
1117,1117,3949,37.87341339,-122.2726386,12.0
47,47,2099,37.8734664917,-122.464782715,11.0
1583,1583,175,37.8734703064,-122.51222229,6.0
1459,1459,5466,37.873475,-122.51222,56.0
2009,2009,2108,37.8745002747,-122.513938904,25.0
1135,1135,3953,37.87458341,-122.269878,60.0
1999,1999,2077,37.875,-121.698318481,43.0
6,6,4991,37.87597804,-122.0676248,91.0
1547,1547,25,37.876373291,-122.067352295,43.0
1499,1499,4980,37.87640825,-122.4564765,12.0
2164,2164,3012,37.8776512146,-122.068336487,43.0
1114,1114,3138,37.8779317439,-122.27326557,46.0
149,149,1221,37.8797302246,-122.518997192,43.0
148,148,6124,37.879859,-122.515587,50.0
2358,2358,3962,37.88114048,-122.2728894,15.0
1050,1050,5459,37.881708,-122.267218,10.0
331,331,2113,37.8828201294,-122.467124939,102.0
335,335,3903,37.88312063,-122.2965155,16.0
78,78,835,37.8831596375,-122.295944214,43.0
2491,2491,4979,37.88348404,-122.4552473,16.0
1125,1125,4392,37.88455212,-122.1900128,150.0
2834,2834,6086,37.884715,-122.189855,67.0
321,321,4156,37.89015581,-122.1173966,67.0
1543,1543,21,37.8906517029,-122.117431641,43.0
1253,1253,4155,37.89173758,-122.1201948,75.0
2022,2022,2156,37.8918946534,-122.528003007,32.0
2247,2247,3371,37.8930549622,-122.565345764,150.0
2841,2841,6111,37.89317,-122.111215,46.0
1086,1086,4988,37.89390105,-122.0630503,116.0
1462,1462,5582,37.894302,-122.529945,150.0
1257,1257,5707,37.895208,-122.518734,75.0
2171,2171,3050,37.8955535889,-122.539344788,43.0
1461,1461,4187,37.8956613,-122.5299855,10.0
904,904,3764,37.897441,-122.497736,16.0
2403,2403,4157,37.90112309,-122.1172028,207.0
2493,2493,4995,37.90156852,-122.0536245,29.0
1185,1185,5497,37.901827,-122.527903,24.0
453,453,2261,37.9018287659,-122.069076538,17.0
1186,1186,1220,37.9019710422,-122.527787089,43.0
1989,1989,2062,37.9021453857,-122.308158875,43.0
1305,1305,3419,37.9032625258,-122.512447536,200.0
933,933,2860,37.9040603638,-122.304771423,29.0
2173,2173,3054,37.910942,-122.044059,43.0
1059,1059,4992,37.91109773,-122.0412507,80.0
2306,2306,3694,37.91217,-121.672758,28.0
695,695,2564,37.9159862548,-122.324374393,378.0
1476,1476,5422,37.91613,-122.324386,378.0
2155,2155,2981,37.9175186157,-122.313423157,63.0
1453,1453,4045,37.91756615,-122.3130213,63.0
1480,1480,6467,37.918689,-122.321765,36.0
1321,1321,5475,37.918696,-122.319512,36.0
2036,2036,2370,37.92065,-122.32875,82.0
2432,2432,4465,37.92112206,-122.3416442,37.0
1478,1478,5797,37.921301,-122.328867,82.0
1191,1191,4476,37.92250443,-122.3437805,61.0
145,145,4009,37.922775,-122.510638,79.0
603,603,4481,37.92335484,-122.3338393,324.0
146,146,1212,37.923500061,-122.511276245,40.0
2267,2267,3462,37.9238846898,-122.33392708,58.0
1475,1475,4482,37.92424543,-122.3446394,123.0
1180,1180,3243,37.9244694114,-122.345330492,70.0
147,147,1214,37.9254455566,-122.519302368,3.0
144,144,1208,37.9259910583,-122.063835144,43.0
1034,1034,3035,37.9266413301,-122.356558889,100.0
142,142,1200,37.9266728461,-122.360828966,43.0
2433,2433,4466,37.92667644,-122.3609219,6.0
1005,1005,6258,37.926876,-122.319523,135.0
2221,2221,3263,37.9282722473,-121.697250366,114.0
1477,1477,4492,37.92858541,-122.3421966,199.0
2227,2227,3292,37.9286155701,-122.340705872,199.0
637,637,3970,37.92910828,-121.6938653,28.0
127,127,1148,37.929409,-121.693336,4.0
520,520,4990,37.92943159,-122.0614699,36.0
2435,2435,4468,37.92982336,-122.3486516,7.0
664,664,2522,37.9298934937,-122.055961609,418.0
403,403,2210,37.9305076599,-122.055015564,87.0
1216,1216,3804,37.932772,-122.373716,100.0
2190,2190,3143,37.933303833,-122.074691772,43.0
2827,2827,6057,37.934905,-122.535519,24.0
1929,1929,1982,37.9349784851,-122.357406616,43.0
1581,1581,150,37.9354248047,-122.367210388,43.0
140,140,1194,37.9355278015,-122.359443665,10.0
869,869,6094,37.935604,-121.688721,80.0
824,824,2735,37.9356750101,-122.365443707,66.0
934,934,6071,37.935692,-122.368406,26.0
1011,1011,5476,37.935698,-122.370644,158.0
371,371,5885,37.935722,-122.359923,64.0
1166,1166,4474,37.93653488,-122.3461304,142.0
2178,2178,3078,37.9368095398,-122.366638184,52.0
1276,1276,4479,37.93690398,-122.3600132,35.0
2798,2798,5903,37.936992,-122.360032,36.0
141,141,1196,37.937061,-122.359748,16.0
2303,2303,3686,37.937511,-122.36001,35.0
1370,1370,4489,37.93830756,-122.3625678,115.0
1380,1380,4490,37.93830925,-122.3622788,58.0
1026,1026,4472,37.93978882,-122.3571091,150.0
424,424,3793,37.939872,-121.691592,80.0
423,423,3761,37.939877,-121.692956,80.0
1074,1074,3089,37.9399450868,-121.692866385,40.0
1545,1545,23,37.9404178262,-122.057447657,11.0
2759,2759,5683,37.940509,-122.062491,100.0
871,871,4439,37.94054394,-122.0625238,100.0
993,993,2980,37.9412727356,-121.69228363,41.0
856,856,2771,37.9417114258,-121.932701111,86.0
367,367,6031,37.941825,-122.538719,28.0
499,499,2314,37.9421994835,-122.538949773,28.0
611,611,2430,37.9423677921,-122.342485338,123.0
1928,1928,1981,37.9436398298,-121.734049693,43.0
2824,2824,6028,37.944025,-122.553814,13.0
129,129,2137,37.9442138672,-121.732315063,96.0
1450,1450,4002,37.94525803,-122.0445488,130.0
1687,1687,1187,37.9455108643,-122.052024841,43.0
2148,2148,2954,37.9456062317,-122.043441772,130.0
1424,1424,3587,37.9467840493,-122.359675616,98.0
1691,1691,1219,37.9469208419,-122.50598006,43.0
959,959,5474,37.946931,-122.357351,10.0
1546,1546,24,37.9469503462,-122.357301861,10.0
1021,1021,6552,37.949351,-122.049015,198.0
618,618,3772,37.950537,-121.69601,126.0
1027,1027,5456,37.952221,-122.357036,61.0
2813,2813,5961,37.952676,-121.695561,54.0
632,632,6118,37.954739,-122.361169,30.0
1479,1479,5538,37.955511,-122.366932,52.0
131,131,1162,37.9556083679,-122.043167114,43.0
1092,1092,3109,37.9556239396,-121.952534392,20.0
2179,2179,3082,37.9558968544,-122.368679121,43.0
997,997,3994,37.95593424,-122.0426111,91.0
2434,2434,4467,37.95602888,-122.3669903,52.0
1078,1078,3093,37.9566914588,-122.369507253,76.0
1945,1945,2003,37.9573287964,-122.043304443,43.0
2301,2301,3671,37.957542,-122.341452,55.0
2162,2162,3006,37.957604751,-122.047896981,12.0
2095,2095,2681,37.9576148987,-122.340805054,55.0
1089,1089,3106,37.9581559449,-122.370248884,136.0
753,753,4910,37.95826112,-122.339425,82.0
2102,2102,2766,37.9586018622,-122.551049218,13.0
1498,1498,6064,37.958935,-122.339973,54.0
489,489,3971,37.95945709,-121.7368647,178.0
446,446,6207,37.960157,-122.356581,32.0
844,844,2757,37.9606745392,-121.985419616,148.0
1049,1049,4905,37.96102333,-122.3434163,81.0
2327,2327,3782,37.961244,-122.356241,32.0
496,496,6198,37.9617,-122.337013,22.0
1294,1294,3404,37.9617538452,-121.989906311,80.0
1260,1260,3355,37.9617729187,-122.497970581,11.0
493,493,3995,37.96193302,-122.0347421,52.0
1312,1312,4046,37.96294259,-122.2885298,57.0
665,665,6014,37.964229,-122.356307,132.0
768,768,4916,37.96438293,-122.5073945,26.0
516,516,2330,37.964473,-122.502807,39.0
1582,1582,174,37.96459198,-122.507225037,6.0
1446,1446,3862,37.964801,-122.031947,296.0
569,569,2382,37.965461731,-122.509414673,27.0
509,509,3998,37.96554933,-122.0323714,296.0
2474,2474,4929,37.96681036,-122.5276101,6.0
2802,2802,5909,37.966847,-122.511282,10.0
351,351,2148,37.9681434631,-122.005096436,75.0
1259,1259,3353,37.9689407349,-122.006988525,11.0
715,715,2600,37.9693527222,-122.040260315,139.0
1082,1082,5815,37.96944,-122.042081,12.0
130,130,1157,37.9696655273,-122.033554077,43.0
1195,1195,5537,37.971219,-122.562389,14.0
2473,2473,4928,37.97166135,-122.5174348,3.0
966,966,2941,37.9718551636,-122.340774536,141.0
811,811,2719,37.9719314575,-122.516174316,83.0
1705,1705,1241,37.9720687866,-122.53137207,43.0
639,639,4913,37.97215024,-122.5309212,60.0
638,638,4914,37.97217508,-122.5309176,60.0
2291,2291,3599,37.9722147435,-122.523863018,43.0
1303,1303,5583,37.972536,-122.303551,50.0
481,481,6140,37.97337,-122.342048,342.0
706,706,6079,37.973398,-122.354396,86.0
151,151,1234,37.9736747742,-122.523780823,43.0
1700,1700,1236,37.9736976624,-122.516914368,2.0
143,143,1203,37.9738769531,-122.353820801,43.0
369,369,5884,37.974853,-122.068557,70.0
973,973,4441,37.97497633,-122.0693424,25.0
1301,1301,4047,37.97514668,-122.3021712,9.0
1684,1684,1167,37.97528,-122.3022,43.0
139,139,1188,37.9752845764,-122.068031311,70.0
1033,1033,5754,37.976337,-122.522711,66.0
2186,2186,3120,37.9768981934,-122.038757324,43.0
1039,1039,5428,37.976968,-122.52251,13.0
1142,1142,3180,37.9772720337,-122.040626526,20.0
1924,1924,1976,37.9782899469,-122.322183028,43.0
2005,2005,2091,37.9785461426,-122.033531189,96.0
1152,1152,4003,37.97915454,-122.0336786,196.0
2838,2838,6095,37.979517,-122.058083,91.0
1167,1167,4006,37.98061904,-122.0331498,12.0
2246,2246,3367,37.9814898223,-121.805704907,43.0
150,150,5821,37.9816,-122.56651,7.0
1683,1683,1156,37.9816894531,-122.007865906,43.0
2418,2418,4394,37.98172757,-122.0740067,6.0
1699,1699,1233,37.9817276001,-122.567054749,3.0
830,830,2741,37.9835383594,-122.33210519,192.0
1473,1473,4393,37.98622745,-122.0698629,12.0
1689,1689,1217,37.9872766882,-122.593387887,43.0
1578,1578,145,37.9875536263,-121.831928194,43.0
1319,1319,4058,37.98885244,-122.5889335,70.0
458,458,4387,37.98888093,-121.6896587,96.0
133,133,1173,37.989101,-121.690162,96.0
1243,1243,3328,37.9897268862,-121.78509213,65.0
815,815,6159,37.99148,-121.822431,156.0
1070,1070,6422,37.992298,-122.329021,324.0
2294,2294,3605,37.9924372584,-121.709864885,43.0
1433,1433,4926,37.99287548,-122.5344702,61.0
2156,2156,2983,37.9931433499,-121.712514907,43.0
2362,2362,3975,37.99318314,-121.7097168,114.0
2895,2895,6550,37.994215,-121.804901,129.0
1168,1168,4057,37.9955468,-122.596424,12.0
845,845,4386,37.99595492,-121.7322642,80.0
1460,1460,4181,37.99653975,-122.1240593,54.0
1245,1245,5811,37.996765,-122.123778,53.0
2236,2236,3330,37.9971542358,-122.125839233,43.0
1306,1306,5420,37.997619,-121.721873,24.0
2261,2261,3423,37.997844696,-122.541778564,43.0
846,846,6033,37.997986,-121.737672,50.0
1269,1269,4927,37.99848291,-122.5486029,6.0
968,968,3908,37.99951326,-121.8194068,129.0
2338,2338,3879,37.99954,-121.819389,129.0
1079,1079,5342,37.999683,-122.524667,72.0
1139,1139,3174,37.9998435974,-121.835197449,136.0
1244,1244,5734,38.000422,-121.844793,122.0
1103,1103,3124,38.0017264187,-122.296117321,144.0
1119,1119,3145,38.0020256042,-121.79624939,24.0
696,696,5861,38.002082,-121.733425,208.0
857,857,5862,38.002084,-121.73321,54.0
861,861,5863,38.002085,-121.733174,54.0
2816,2816,5982,38.002085,-121.733139,44.0
864,864,5864,38.002085,-121.733103,44.0
1267,1267,3907,38.00305172,-121.846023,205.0
2351,2351,3917,38.00339124,-121.8075314,16.0
1384,1384,3536,38.003692627,-122.295379639,19.0
1157,1157,3205,38.0046653748,-121.831947327,186.0
2426,2426,4450,38.00483329,-122.7935362,27.0
2218,2218,3260,38.0051841736,-122.520751953,43.0
2285,2285,3560,38.0054512024,-121.791046143,43.0
685,685,3918,38.00548172,-121.8285599,136.0
2339,2339,3881,38.005673,-121.831007,186.0
2350,2350,3915,38.00590006,-121.8542071,20.0
532,532,2343,38.006408,-121.883552,126.0
2795,2795,5872,38.006561,-122.286977,70.0
872,872,3744,38.007674,-122.28832,70.0
1048,1048,3914,38.00799271,-121.8060146,50.0
134,134,4438,38.00844574,-121.8604507,63.0
135,135,1177,38.0090675354,-121.860946655,43.0
636,636,5883,38.009112,-121.878076,80.0
732,732,5690,38.009485,-122.265625,60.0
737,737,6109,38.009507,-122.265611,52.0
1261,1261,4435,38.00975177,-121.8878256,60.0
1298,1298,4924,38.01038466,-122.5533158,62.0
1128,1128,4433,38.01051242,-121.8888241,104.0
1264,1264,4434,38.01110744,-121.8869479,145.0
728,728,2615,38.0114173889,-121.79499054,268.0
1534,1534,0,38.0114898682,-122.26700592,12.0
614,614,2434,38.01271,-121.816406,40.0
368,368,4918,38.01271509,-122.5139434,28.0
854,854,3910,38.0132682,-121.8138736,82.0
125,125,1142,38.0132780224,-121.814065352,43.0
2279,2279,3517,38.0136609077,-121.8171224,43.0
1347,1347,4921,38.01416066,-122.5593654,12.0
349,349,4182,38.01507589,-122.1387979,32.0
1544,1544,22,38.015101254,-122.138714567,7.0
628,628,3904,38.01541714,-121.8160732,57.0
995,995,4183,38.01564407,-122.1338654,102.0
2888,2888,6484,38.015825,-121.819699,24.0
475,475,6440,38.016148,-121.894169,76.0
862,862,4180,38.01617761,-122.1379564,75.0
1685,1685,1172,38.0162224174,-122.138060108,35.0
1140,1140,5622,38.016234,-121.893143,163.0
1412,1412,4424,38.01687241,-121.8738556,161.0
1099,1099,4421,38.01710505,-121.8748107,79.0
136,136,1181,38.0173721313,-121.89465332,43.0
680,680,6205,38.01753,-121.893689,71.0
2424,2424,4423,38.01756778,-121.9133656,40.0
2887,2887,6459,38.018358,-122.140949,49.0
2369,2369,4008,38.0187925,-122.0398723,48.0
2177,2177,3076,38.0200576782,-122.526153564,43.0
373,373,2177,38.0210800171,-121.904533386,224.0
126,126,1144,38.0213317871,-121.941879272,43.0
132,132,1992,38.0214185268,-122.271349803,43.0
2016,2016,2126,38.0225906372,-121.892082214,32.0
7,7,26,38.022935316,-122.270189077,27.0
972,972,3920,38.02320099,-121.9465027,50.0
387,387,6486,38.023748,-121.951236,14.0
466,466,2276,38.0238573253,-121.950973347,180.0
2352,2352,3919,38.02400831,-121.9513287,14.0
2880,2880,6420,38.024462,-121.942186,88.0
810,810,3921,38.02449972,-121.9430864,88.0
1122,1122,3687,38.024504,-121.89095,42.0
341,341,2132,38.0245780945,-122.269500732,132.0
384,384,3926,38.0254662,-121.9419957,72.0
2820,2820,6022,38.02548,-121.880304,30.0
137,137,5554,38.025554,-121.88062,20.0
138,138,2035,38.0256316066,-121.880794689,43.0
1111,1111,3922,38.02607897,-121.9352067,12.0
1375,1375,4499,38.02634632,-122.2650949,50.0
1935,1935,1989,38.026805073,-121.936709359,43.0
292,292,3923,38.02681214,-121.9366108,52.0
984,984,3870,38.027283,-121.957736,120.0
2423,2423,4422,38.02751509,-121.88164,8.0
731,731,4912,38.02773748,-122.567031,80.0
395,395,4431,38.02790348,-121.8848488,28.0
1986,1986,2059,38.0281028748,-121.890434265,43.0
1962,1962,2022,38.0295944214,-121.890846252,43.0
2821,2821,6023,38.030138,-121.885721,111.0
1123,1123,3150,38.036277771,-121.885414124,200.0
1008,1008,4498,38.03890228,-122.2606812,244.0
1464,1464,4233,38.04539519,-122.5239107,220.0
2038,2038,2384,38.0476733297,-122.522656024,77.0
2784,2784,5816,38.048797,-122.151702,8.0
2785,2785,5817,38.048798,-122.151079,24.0
258,258,1781,38.0488300323,-122.151108384,4.0
1842,1842,1780,38.0492744446,-122.152015686,13.0
2040,2040,2391,38.0504775792,-122.521481887,220.0
2825,2825,6032,38.052962,-122.527414,41.0
1466,1466,6060,38.052964,-122.527417,59.0
1465,1465,4235,38.0531013,-122.5275143,77.0
1013,1013,5388,38.053828,-122.222966,36.0
2241,2241,3350,38.0564884096,-122.151667625,75.0
839,839,2751,38.0579482019,-122.516698837,129.0
2411,2411,4232,38.05840257,-122.5444755,41.0
648,648,2469,38.0585784912,-122.151145935,56.0
294,294,6034,38.067442,-122.80331,27.0
1698,1698,1232,38.0677805096,-122.80409418,43.0
1344,1344,4449,38.07005429,-122.808318,25.0
1348,1348,4229,38.07112723,-122.545888,50.0
2791,2791,5849,38.081816,-122.241042,181.0
2748,2748,5634,38.083076,-122.241718,184.0
2163,2163,3007,38.0832347274,-122.240961716,184.0
1341,1341,3472,38.0867958069,-122.574493408,18.0
1132,1132,3836,38.098778,-122.261277,148.0
2822,2822,6024,38.099037,-122.24971,29.0
2779,2779,5801,38.099256,-122.257973,88.0
2139,2139,2932,38.1003525853,-122.254917249,43.0
293,293,2000,38.1007194519,-122.249404907,43.0
2837,2837,6091,38.100805,-122.575001,61.0
2849,2849,6183,38.10083,-122.254954,76.0
1696,1696,1230,38.1008720398,-122.574241638,43.0
627,627,2448,38.1012268066,-122.575340271,136.0
1400,1400,3556,38.101406,-122.566581,6.0
850,850,2764,38.1019172668,-122.258705139,57.0
851,851,5788,38.102179,-122.258267,155.0
2773,2773,5745,38.10233,-122.254912,136.0
2093,2093,2678,38.1023307145,-122.254962176,136.0
1038,1038,5803,38.104152,-122.262539,152.0
1221,1221,3297,38.1046524048,-122.263801575,75.0
1850,1850,1805,38.106948,-122.206184,43.0
1849,1849,1804,38.1069488525,-122.206184387,43.0
517,517,2331,38.1080474854,-122.207229614,87.0
2109,2109,2894,38.1097946167,-122.58618927,7.0
1118,1118,5415,38.110106,-122.587566,6.0
992,992,4230,38.11158561,-122.5701268,16.0
1124,1124,4228,38.11243379,-122.6079732,6.0
2107,2107,2891,38.1134681702,-122.611251831,7.0
2238,2238,3335,38.1138839722,-122.573608398,43.0
2108,2108,2892,38.1162261963,-122.589248657,7.0
836,836,5830,38.119829,-122.259244,96.0
1277,1277,5323,38.122135,-122.26214,120.0
842,842,5829,38.122941,-122.260415,194.0
623,623,2443,38.1290168762,-122.253242493,125.0
2159,2159,2993,38.129714,-122.240661,43.0
2198,2198,3189,38.130619,-122.241142,43.0
1198,1198,3270,38.137252,-122.247642,76.0
1175,1175,3234,38.1566696167,-121.697174072,40.0
